Timestamp                       Thread     Type        Activity             PID    TTL  
2025-12-10 21:58:19.071482+0100 0x89e555   Default     0x17e0b66            41629  0    App: (libxpc.dylib) [com.apple.xpc:connection] [0x600003d002d0] activating connection: mach=true listener=false peer=false name=com.apple.trustd
2025-12-10 21:58:19.071634+0100 0x89e55e   Activity    0x17e0b67            41629  0    App: (libsystem_containermanager.dylib) container_system_group_path_for_identifier
2025-12-10 21:58:19.071698+0100 0x89e55e   Default     0x17e0b67            41629  7    App: (libsystem_containermanager.dylib) [com.apple.containermanager:xpc] Requesting container lookup; class = 13, identifier = com.apple.nsurlsessiond, group_identifier = systemgroup.com.apple.nsurlstoragedresources, create = 1, temp = 0, euid = 501, uid = 501
2025-12-10 21:58:19.071714+0100 0x89e55e   Activity    0x17e0b68            41629  0    App: (libsystem_containermanager.dylib) container_query_t
2025-12-10 21:58:19.071728+0100 0x89e55e   Default     0x17e0b68            41629  7    App: (libsystem_containermanager.dylib) [com.apple.containermanager:xpc] Query; euid = 501, uid = 501, class = 13, identifier = [com.apple.nsurlsessiond](1), flags = 900000003
2025-12-10 21:58:19.071799+0100 0x89e54c   Default     0x0                  41629  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene target of keyboard event deferring environment did change: 1; scene: UIWindowScene: 0x104f0b400; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default
2025-12-10 21:58:19.071849+0100 0x89e54c   Default     0x0                  41629  1    App: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x60000291d2d0] Scene target of event deferring environments did update: scene: 0x104f0b400; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2025-12-10 21:58:19.071922+0100 0x89e54c   Default     0x0                  41629  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x104f0b400; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default
2025-12-10 21:58:19.071980+0100 0x89e54c   Default     0x0                  41629  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Stack[KeyWindow] 0x600000c0f360: Migrate scenes from LastOneWins -> SystemShellManaged
2025-12-10 21:58:19.072009+0100 0x89e54c   Default     0x0                  41629  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Setting default evaluation strategy for UIUserInterfaceIdiomPhone to SystemShellManaged
2025-12-10 21:58:19.072143+0100 0x89e54c   Default     0x0                  41629  1    App: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x60000291d2d0] Scene target of event deferring environments did update: scene: 0x104f0b400; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2025-12-10 21:58:19.072176+0100 0x89e54c   Default     0x0                  41629  1    App: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x104f0b400; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.anonymous.App-default
2025-12-10 21:58:19.072363+0100 0x89e555   Default     0x17e0b66            41629  0    App: (Security) [com.apple.securityd:SecError] SecTrustReportNetworkingAnalytics failed with error: -4
2025-12-10 21:58:19.072376+0100 0x89e54c   Default     0x17e0aef            41629  0    App: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 1, <UIWindowScene: 0x104f0b400> (4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF)
2025-12-10 21:58:19.072531+0100 0x89e54c   Default     0x17e0aef            41629  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF
2025-12-10 21:58:19.072582+0100 0x89e54c   Default     0x17e0aef            41629  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 12; deactivation reasons: 4128 -> 32; animating application lifecycle event: 1
2025-12-10 21:58:19.072611+0100 0x89e54c   Default     0x17e0aef            41629  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] Send setDeactivating: N (-DeactivationReason:SuspendedEventsOnly)
2025-12-10 21:58:19.072856+0100 0x89e54c   Default     0x17e0aef            41629  0    App: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 5; deactivation reasons: 32 -> 0; animating application lifecycle event: 0
2025-12-10 21:58:19.073067+0100 0x89e54c   Default     0x0                  41629  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] startConnection
2025-12-10 21:58:19.073155+0100 0x89e54c   Default     0x0                  41629  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF
2025-12-10 21:58:19.073231+0100 0x89e55e   Default     0x17e0b67            41629  7    App: (libsystem_containermanager.dylib) [com.apple.containermanager:unspecified] container_query_get_single_result: success
2025-12-10 21:58:19.073246+0100 0x89e55e   Activity    0x17e0b69            41629  0    App: (libsystem_containermanager.dylib) container_copy_object
2025-12-10 21:58:19.073257+0100 0x89e55e   Default     0x17e0b67            41629  7    App: (libsystem_containermanager.dylib) [com.apple.containermanager:unspecified] container_system_group_path_for_identifier: success
2025-12-10 21:58:19.073269+0100 0x89e54c   Default     0x0                  41629  0    App: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.anonymous.App-default  persistentID: 4B8BAA49-1F25-432D-AB5B-B9EFBCD9AEDF
2025-12-10 21:58:19.073358+0100 0x89e54c   Default     0x0                  41629  0    App: (UIKitCore) [com.apple.KeyboardArbiter:Client] handleKeyboardChange: set currentKeyboard:N (wasKeyboard:N)
2025-12-10 21:58:19.073385+0100 0x89e54c   Default     0x0                  41629  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] forceReloadInputViews
2025-12-10 21:58:19.073529+0100 0x89e54c   Default     0x0                  41629  0    App: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for: <(null): 0x0; > force: 1
2025-12-10 21:58:19.073596+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Initializing NSHTTPCookieStorage singleton
2025-12-10 21:58:19.073954+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Initializing CFHTTPCookieStorage singleton
2025-12-10 21:58:19.073960+0100 0x89e54c   Default     0x0                  41629  0    App: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] isWritingToolsHandlingKeyboardTracking:Y (WT ready:Y, Arbiter ready:Y)
2025-12-10 21:58:19.073973+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Creating default cookie storage with process/bundle identifier
2025-12-10 21:58:19.074152+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Initializing AlternativeServices Storage singleton
2025-12-10 21:58:19.074318+0100 0x89e55e   Default     0x0                  41629  0    App: (CoreServicesInternal) [com.apple.FileURL:default] kExcludedFromBackupXattrName set on path: /Users/mathislaurent/Library/Developer/CoreSimulator/Devices/E8D8F3E6-8F04-4CAF-9520-9D46C3D01203/data/Containers/Data/Application/06889E69-CCCC-44AB-977E-C71F52578593/Library/HTTPStorages/com.anonymous.App
2025-12-10 21:58:19.075686+0100 0x89e555   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Garbage collection for alternative services
2025-12-10 21:58:19.076077+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 2: starting, TC(0x0)
2025-12-10 21:58:19.076096+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2 73441931-96A6-4147-B29A-2BAD306F50AE IPv4#48d8da2b:8081 tcp, url: http://192.168.1.106:8081/, definite, attribution: developer, context: com.apple.CFNetwork.NSURLSession.{9EE976CB-FC3C-4D00-95C8-A2F545CBCD5D}{(null)}{Y}{2}{0x0} (private), proc: 1548BA78-A7B9-3386-91AC-060F92001202] start
2025-12-10 21:58:19.076124+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2 IPv4#48d8da2b:8081 initial parent-flow ((null))] event: path:start @0.000s
2025-12-10 21:58:19.076212+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2 IPv4#48d8da2b:8081 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: D6CBD378-5C95-4F1F-AE9D-80BB1C47960F
2025-12-10 21:58:19.076469+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2 IPv4#48d8da2b:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-12-10 21:58:19.076483+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C2] reporting state preparing
2025-12-10 21:58:19.076562+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> setting up Connection 2
2025-12-10 21:58:19.076669+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C2:2] Socket received CONNECTED event
2025-12-10 21:58:19.076720+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C2 IPv4#48d8da2b:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Transport protocol connected (socket)
2025-12-10 21:58:19.076736+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2 IPv4#48d8da2b:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_transport @0.000s
2025-12-10 21:58:19.076750+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] nw_flow_connected [C2 IPv4#48d8da2b:8081 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (CFNetworkConnection-3810920377)
2025-12-10 21:58:19.076776+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2 IPv4#48d8da2b:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.000s
2025-12-10 21:58:19.076803+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C2] reporting state ready
2025-12-10 21:58:19.076814+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2 IPv4#48d8da2b:8081 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.000s
2025-12-10 21:58:19.076825+0100 0x89e55e   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] nw_connection_send_viability_changed_on_nw_queue [C2] viability_changed_handler(true)
2025-12-10 21:58:19.076842+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 2: connected successfully
2025-12-10 21:58:19.076869+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 2: ready C(N) E(N)
2025-12-10 21:58:19.076908+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> now using Connection 2
2025-12-10 21:58:19.076924+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Connection 2: received viability advisory(Y)
2025-12-10 21:58:19.080328+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> sent request, body N 0
2025-12-10 21:58:19.090095+0100 0x89e555   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> received response, status 200 content U
2025-12-10 21:58:19.090200+0100 0x89e555   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> response ended
2025-12-10 21:58:19.090226+0100 0x89e555   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> done using Connection 2
2025-12-10 21:58:19.090255+0100 0x89e555   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2] event: client:connection_idle @0.014s
2025-12-10 21:58:19.090300+0100 0x89e555   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2] event: client:connection_idle @0.014s
2025-12-10 21:58:19.090340+0100 0x89e55e   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Summary] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> summary for task success {transaction_duration_ms=23, response_status=200, connection=2, protocol="http/1.1", domain_lookup_duration_ms=0, connect_duration_ms=0, secure_connection_duration_ms=0, private_relay=false, request_start_ms=13, request_duration_ms=0, response_start_ms=22, response_duration_ms=0, request_bytes=315, request_throughput_kbps=2565, response_bytes=222, response_throughput_kbps=946, cache_hit=false}
2025-12-10 21:58:19.090510+0100 0x89e555   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <7DE2EF6B-E262-4270-A72A-848AEBDD94E8>.<1> finished successfully
2025-12-10 21:58:19.090599+0100 0x89e555   Default     0x0                  41629  0    App: (CFNetwork) [com.apple.CFNetwork:Default] Task <EBED5F99-6952-4747-9A5D-C2F89CA1F68B>.<2> resuming, timeouts(10.0, 604800.0) qos(0x19) voucher(<OS_voucher: 0x60000211c000>) activity(00000000-0000-0000-0000-000000000000)
2025-12-10 21:58:19.091362+0100 0x89e555   Activity    0x17e0b6a            41629  0    App: (Security) SecTrustReportNetworkingAnalytics
2025-12-10 21:58:19.091416+0100 0x89e560   Default     0x0                  41629  0    App: (Network) [com.apple.network:connection] [C2] event: client:connection_idle @0.015s
